,Artículo@Cliente (Facturación) None,Artículo@DESC,Boca de Entrega@Cliente (Facturación) None,Boca de Entrega@DESC,Dias Mínimo
171,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",244918,DORINKA S.R.L. (LA PLATA)               ,120.0
172,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",244920,DORINKA S.R.L. SUPERCENTER (NEUQUEN)    ,120.0
173,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",244923,DORINKA S.R.L. SUPERCENTER (SAN JUSTO)  ,120.0
174,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",244924,DORINKA S.R.L. SUPERCENTER (SANTA FE)   ,120.0
175,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",245013,AUT MAY DIARCO (CORRIENTES)             ,120.0
176,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",245014,AUT MAY DIARCO (S.MARTIN)               ,120.0
177,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",245032,COOP.OBRERA LTDA. (I.WHITE-ACC.AL PUERTO,120.0
178,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",245075,MAXICONSUMO S.A. (MENDOZA)              ,120.0
179,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",245076,MAXICONSUMO S.A. (SAN MIGUEL)           ,120.0
180,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",245077,MAXICONSUMO S.A. (NECOCHEA)             ,120.0
181,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",245078,MAXICONSUMO S.A. (VILLA DOMINICO)       ,120.0
182,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",245080,MAXICONSUMO S.A. (CAP.FED.-BOLIVIA)     ,120.0
183,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",245262,DIA ARGENTINA SA (VICENTE LOPEZ)        ,605.0
184,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",245294,SUPERMERCADO EL NENE S.A (LA PLATA)     ,120.0
185,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",245298,MAYCAR S.A (YRIGOYEN-EL TALAR)          ,150.0
186,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",245301,MAYCAR S.A. (AVELLANEDA)                ,150.0
187,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",245302,MAYCAR S.A. (SAN JUSTO)                 ,150.0
188,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",246185,GERALA JOSE NADIM (JUJUY)               ,120.0
189,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",246477,ROSARIO COMPRAS AGRUPACION DE COLABORACI,120.0
190,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",246968,D AMELIO PASCUAL                        ,120.0
191,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",246980,GOTTE S.A.                              ,120.0
192,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",247336,MAXICONSUMO S.A. (BERAZATEGUI)          ,120.0
193,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",247583,SUPERM. MAYORISTAS YAGUAR (MAR DEL PLATA,120.0
194,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",247624,O Y L VARIEDADES S.R.L.                 ,120.0
195,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",247632,LUCONI S.R.L.                           ,120.0
196,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",248095,MAXICONSUMO S.A. (SALTA)                ,120.0
197,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",248236,CONTI ALEJANDRO PEDRO                   ,120.0
198,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",248540,SUPER SERANIL S.R.L.                    ,120.0
199,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",248856,PAPPALARDO ARIEL LUJAN                  ,120.0
200,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",248894,MAYCAR S.A. (RESISTENCIA)               ,150.0
201,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",249397,SUPERMERCADOS LA ECONOMIA S.A.(PILAR)   ,120.0
202,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",249510,GIULIANO OSCAR JOSE                     ,120.0
203,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",249511,CENTRO DE DISTRIBUCION MAYORISTA MANTOVA,120.0
204,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",249514,DISTRIBUIDORA BOLATTI S.A.              ,120.0
205,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",249515,CALCAGNO JOSE O.Y OSVALDO SH            ,120.0
206,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",249516,FISSORE ANALIA CLAUDIA                  ,120.0
207,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",249518,LUCIO DI SANTO S.A. (AV.25 DE MAYO 1810),90.0
208,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",249529,LA GALLEGA SUPERMERCADOS S.A.(CIRCUNVAL),120.0
209,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",249532,LA GALLEGA SUPERMERCADOS S.A.(GALVEZ)   ,120.0
210,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",249535,MAXI FRITA S.R.L.                       ,120.0
211,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",249536,MARTY MARIO ORFINDO                     ,120.0
212,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",249538,NOBILE JOLGER VICTOR                    ,120.0
213,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",249540,"PIAZZA MARCELO, PABLO Y JAVIER S.H.     ",120.0
214,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",249700,PRODUCTOS LACTEOS EL VASCO S.A.         ,120.0
215,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",249706,FELICCE MIGUEL ANGEL                    ,120.0
216,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",249707,COLONNA ABEL ANGEL                      ,120.0
217,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",249710,LARDONE MAYORISTA S.A.                  ,120.0
218,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",249772,MORANDIN VICTOR MANUEL                  ,120.0
219,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",249900,AUT MAY DIARCO (PERGAMINO)              ,120.0
220,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",250280,NUTRI FRESCA S.R.L.                     ,120.0
221,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",250414,DRIMK S.A. (VENADO TUERTO)              ,120.0
222,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",250424,EL DELFIN BLANCO S.A.                   ,120.0
223,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",250425,NUEVO IMPACTO AGRUPACION DE COLABORACION,120.0
224,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",250427,NUEVO IMPACTO AGRUP. COLAB (CAP.BERMUDEZ,120.0
225,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",250428,NUEVO IMPACTO AGRUP. COLAB (SAN LORENZO),120.0
226,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",250433,SUBIRA DANIEL ANGEL                     ,120.0
227,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",250577,MAROTTA LORENA PAOLA                    ,120.0
228,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",250590,DORINKA S.R.L. (CBA OESTE)              ,120.0
229,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",250619,LA SANDRO S.R.L.                        ,120.0
230,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",250901,VIFOOD S.R.L.                           ,120.0
231,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",251572,ASOC.COLEGIO ADVENTISTA DEL PLATA       ,120.0
232,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",251598,AUT MAY DIARCO (ESQUEL)                 ,120.0
233,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",251732,AYALA LUIS ALEJANDRO                    ,120.0
234,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",251874,DISTRIBUIDORA LAMADRID SRL (QUILMES)    ,120.0
235,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",252089,MINCONE MARIA SOLEDAD                   ,120.0
236,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",252382,ORO MARINA BELEN                        ,120.0
237,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",252499,CHUMACERO CRISTINA                      ,120.0
238,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",252542,AUT MAY DIARCO (STA.ROSA)               ,120.0
239,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",252641,TRIUNFADORES S.A.                       ,120.0
240,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",253045,MAXICONSUMO S.A. (SAN NICOLAS)          ,120.0
241,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",253337,BUEN SOL S.R.L.                         ,120.0
242,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",253425,DIA ARGENTINA SA (BURZACO)              ,605.0
243,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",254128,DORINKA S.R.L. SUPERCENTER (RIO IV)     ,120.0
244,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",254205,DICUNDO ROBERTO ANIBAL (SAN FCO.SOLANO) ,120.0
245,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",255567,SACCOMANI GUILLERMO Y CARLOS S.H.       ,120.0
246,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",255871,DAMESCO S.A.                            ,120.0
247,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",255873,SINCHI AGRUPACION DE COLABORACION EMPRES,120.0
248,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",255890,"COOP.DE PROV,CONSUMO Y CREDITO MADRE    ",120.0
249,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",255892,QUIROGA OSVALDO MILTON                  ,120.0
250,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",255894,MONETTI LEON J R Y OTROS S.H.           ,120.0
251,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",256284,AUT MAY DIARCO (COM RIVAD)              ,120.0
252,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",256477,DAMESCO S.A. (AV.PARAGUAY 1250)         ,120.0
253,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",256486,EL OBRERO S.A. (R. LEACH 20)            ,120.0
254,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",256589,BLUMENTHAL S.R.L.                       ,120.0
255,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",256651,BILLIARDI RADICE WALTER ALFREDO         ,120.0
256,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",256652,BILLIARDI RADICE WALTER ALFREDO         ,120.0
257,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",256685,GALPER DISTRIBUCIONES SRL               ,120.0
258,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",256714,ALEM 500 S.A. (BANDA DEL RIO SALI)      ,120.0
259,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",256739,MAXICONSUMO S.A. (SAN LUIS)             ,120.0
260,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",256744,AIELLO SUPERMERCADOS (EX RUTA 7)        ,120.0
261,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",257052,AUT MAY DIARCO (9 DE JULIO)             ,120.0
262,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",257138,RAMALA S.A. (MERLO)                     ,120.0
263,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",257216,CASTILLA DISTRIBUIDORA S.A. (PTE. PERON),120.0
264,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",257305,DINOSAURIO S.A. (MAMI R20)              ,120.0
265,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",257447,SUPERM. MAYORISTAS YAGUAR (B.BLANCA)    ,120.0
266,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",257797,PARODI S.R.L. (COLECTORA DE LA CIRCUNV) ,90.0
267,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",257853,INC S.A. (J.SALGUERO 3172-CAP.FED.)     ,240.0
268,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",257854,INC S.A. (LA PLATA)                     ,240.0
269,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",257856,INC S.A. (MAR DEL PLATA)                ,240.0
270,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",257873,INC S.A. (VICENTE LOPEZ)                ,240.0
271,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",258174,RAVINALE NANCY BEATRIZ                  ,120.0
272,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",258285,AUT MAY DIARCO (BARILOCHE)              ,120.0
273,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",258384,PIETRA HERMANOS DISTRIBUIDORA (BERISSO) ,120.0
274,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",259455,PAREDES ANDRES MARGARITO                ,120.0
275,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",259545,CHAQUEÑITO SRL                          ,120.0
276,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",260226,AUT MAY DIARCO (LANUS)                  ,120.0
277,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",260795,JESUS GUIRAO LAG E HIJO SRL EN FORM.    ,120.0
278,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",260883,MARIANO S.A. (J B JUSTO)                ,120.0
279,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",261131,LACTEOS DEL SUR S.R.L.                  ,120.0
280,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",261138,JUNIVAL S.R.L.                          ,120.0
281,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",261269,AUTOSERVICIO CAPO S.A. (LOS NOGALES)    ,120.0
282,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",261385,GIORDANO DISTRIBUCIONES SRL             ,120.0
283,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",261697,AUT MAY DIARCO (PINAMAR)                ,120.0
284,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",261777,SUPERM. MAYORISTAS YAGUAR (SALTA)       ,120.0
285,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",261844,DINOSAURIO S.A. (MAMI LETICIA)          ,120.0
286,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",261958,DORINKA S.R.L. SUPERCENTER (QUILMES)    ,120.0
287,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",263152,DORINKA S.R.L. SUPERCENTER  (CBA ESTE)  ,120.0
288,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",263896,AUDUBERT OMAR ROLANDO                   ,120.0
289,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",264008,AHUAD ANTONIO ANGEL                     ,120.0
290,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",264055,DEL ZOTTO LUIS ALBERTO                  ,120.0
291,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",264115,SUP. MAY. MAKRO S.A (NEUQUEN)           ,90.0
292,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",264417,AUT MAY DIARCO (SALTA)                  ,120.0
293,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",266360,ACCOSSATTO HORACIO NESTOR (Av.Mitre 1215,120.0
294,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",266420,SILY ENRIQUE ERNESTO                    ,120.0
295,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",266980,AUT MAY DIARCO (ZAPALA)                 ,120.0
296,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",267126,MIGUEL IRIARTE S.A.                     ,120.0
297,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",267440,GRANREX S.R.L.                          ,120.0
298,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",267487,LACH RUBEN ANGEL                        ,120.0
299,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",267573,SUPERMERCADOS PETRELLI S.A              ,120.0
300,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",267604,DISTRIBUIDORA MONTI GENERAL VILLEGAS S.A,120.0
301,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",267752,MAYCAR S.A. (NEUQUEN)                   ,150.0
302,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",267868,AUT MAY DIARCO (V.MERCEDES)             ,120.0
303,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",267968,SUP. MAY. MAKRO S.A (RIO IV)            ,90.0
304,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",267988,ALTAMIR DANIELA                         ,120.0
305,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",268380,EL SATURNO SUPERMERCADO S.A.            ,120.0
306,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",268727,SUPERM. MAYORISTAS YAGUAR (CORDOBA)     ,120.0
